agent_code,year_month_date,predicted,is_predicted_nill,performance_category
9ac134bb,2024-02-01,0,No,Low
9ac134bb,2024-03-01,0,No,Medium
9ac134bb,2024-04-01,0,No,High
9ac134bb,2024-05-01,0,No,High
9ac134bb,2024-06-01,0,No,Medium
9ac134bb,2024-07-01,0,No,High
9ac134bb,2024-08-01,0,No,Medium
9bcb60ec,2024-06-01,0,No,High
9bcb60ec,2024-07-01,0,No,Low
9bcb60ec,2024-08-01,0,No,High
9bf16323,2023-01-01,0,No,Medium
9bf16323,2023-02-01,0,No,Low
9bf16323,2023-03-01,0,No,Medium
9bf16323,2023-04-01,0,No,Low
9bf16323,2023-05-01,0,No,Low
9bf16323,2023-06-01,0,No,Low
9bf16323,2023-07-01,0,No,High
9bf16323,2023-08-01,0,No,High
9bf16323,2023-09-01,0,No,Medium
9bf16323,2023-10-01,0,No,High
9bf16323,2023-11-01,0,No,Medium
9bf16323,2023-12-01,0,No,Low
9bf16323,2024-01-01,0,No,High
9bf16323,2024-02-01,0,No,Low
9bf16323,2024-03-01,0,No,Medium
9bf16323,2024-04-01,0,No,Low
9bf16323,2024-05-01,0,No,Medium
9bf16323,2024-06-01,0,No,Low
9bf16323,2024-07-01,0,No,Low
9bf16323,2024-08-01,0,No,Low
9bf2290b,2023-05-01,0,No,Low
9bf2290b,2023-06-01,0,No,High
9bf2290b,2023-07-01,0,No,Medium
9bf2290b,2023-08-01,0,No,High
9bf2290b,2023-09-01,0,No,Low
9bf2290b,2023-10-01,0,No,High
9bf2290b,2023-11-01,0,No,Medium
9bf2290b,2023-12-01,0,No,High
9bf2290b,2024-01-01,0,No,Medium
9bf2290b,2024-02-01,0,No,Medium
9bf2290b,2024-03-01,0,No,High
9bf2290b,2024-04-01,0,No,Low
9bf2290b,2024-05-01,0,No,Medium
9bf2290b,2024-06-01,0,No,High
9bf2290b,2024-07-01,0,No,Medium
9bf2290b,2024-08-01,0,No,High
9c2e3be7,2023-01-01,0,No,Low
9c2e3be7,2023-02-01,0,No,Medium
9c2e3be7,2023-03-01,0,No,High
9c2e3be7,2023-04-01,0,No,Medium
9c2e3be7,2023-05-01,0,No,High
9c2e3be7,2023-06-01,0,No,High
9c2e3be7,2023-07-01,0,No,High
9c2e3be7,2023-08-01,0,No,Low
9c2e3be7,2023-09-01,0,No,Low
9c2e3be7,2023-10-01,0,No,Medium
9c2e3be7,2023-11-01,0,No,Medium
9c2e3be7,2023-12-01,0,No,High
9c2e3be7,2024-01-01,0,No,Medium
9c2e3be7,2024-02-01,0,No,High
9c2e3be7,2024-03-01,0,No,High
9c2e3be7,2024-04-01,0,No,High
9c2e3be7,2024-05-01,0,No,Medium
9c2e3be7,2024-06-01,0,No,High
9c2e3be7,2024-07-01,0,No,Medium
9c2e3be7,2024-08-01,0,No,Low
9c368468,2024-07-01,0,No,Medium
9c368468,2024-08-01,0,No,Low
9ca2a7ff,2023-07-01,0,No,Medium
9ca2a7ff,2023-08-01,0,No,High
9ca2a7ff,2023-09-01,0,No,Medium
9ca2a7ff,2023-10-01,0,No,Medium
9ca2a7ff,2023-11-01,0,No,Low
9ca2a7ff,2023-12-01,0,No,Low
9ca2a7ff,2024-01-01,0,No,High
9ca2a7ff,2024-02-01,0,No,Medium
9ca2a7ff,2024-03-01,0,No,High
9ca2a7ff,2024-04-01,0,No,Medium
9ca2a7ff,2024-05-01,0,No,Low
9ca2a7ff,2024-06-01,0,No,Medium
9ca2a7ff,2024-07-01,0,No,Medium
9ca2a7ff,2024-08-01,0,No,High
9caa7fdc,2024-04-01,0,No,Medium
9caa7fdc,2024-05-01,0,No,Low
9caa7fdc,2024-06-01,0,No,Medium
9caa7fdc,2024-07-01,0,No,High
9caa7fdc,2024-08-01,0,No,Low
9caee735,2023-01-01,0,No,High
9caee735,2023-02-01,0,No,High
9caee735,2023-03-01,0,No,High
9caee735,2023-04-01,0,No,Low
9caee735,2023-05-01,0,No,High
9caee735,2023-06-01,0,No,Low
9caee735,2023-07-01,0,No,High
9caee735,2023-08-01,0,No,Medium
9caee735,2023-09-01,0,No,Medium
9caee735,2023-10-01,0,No,High
9caee735,2023-11-01,0,No,High
9caee735,2023-12-01,0,No,High
9caee735,2024-01-01,0,No,Low
9caee735,2024-02-01,0,No,High
9caee735,2024-03-01,0,No,High
9caee735,2024-04-01,0,No,Medium
9caee735,2024-05-01,0,No,Medium
9caee735,2024-06-01,0,No,High
9caee735,2024-07-01,0,No,Medium
9caee735,2024-08-01,0,No,High
9d0bde50,2024-02-01,0,No,Low
9d0bde50,2024-03-01,0,No,High
9d0bde50,2024-04-01,0,No,Medium
9d0bde50,2024-05-01,0,No,Medium
9d0bde50,2024-06-01,0,No,Medium
9d0bde50,2024-07-01,0,No,Low
9d0bde50,2024-08-01,0,No,High
9d27a440,2023-01-01,0,No,Medium
9d27a440,2023-02-01,0,No,High
9d27a440,2023-03-01,0,No,Low
9d27a440,2023-04-01,0,No,High
9d27a440,2023-05-01,0,No,High
9d27a440,2023-06-01,0,No,Low
9d27a440,2023-07-01,0,No,High
9d27a440,2023-08-01,0,No,Low
9d27a440,2023-09-01,0,No,High
9d27a440,2023-10-01,0,No,High
9d27a440,2023-11-01,0,No,Low
9d27a440,2023-12-01,0,No,High
9d27a440,2024-01-01,0,No,Low
9d27a440,2024-02-01,0,No,Low
9d27a440,2024-03-01,0,No,Low
9d27a440,2024-04-01,0,No,Medium
9d27a440,2024-05-01,0,No,Low
9d27a440,2024-06-01,0,No,Medium
9d27a440,2024-07-01,0,No,Low
9d27a440,2024-08-01,0,No,High
9db596eb,2024-06-01,0,No,High
9db596eb,2024-07-01,0,No,High
9db596eb,2024-08-01,0,No,Low
9dc48356,2024-06-01,0,No,Medium
9dc48356,2024-07-01,0,No,Medium
9dc48356,2024-08-01,0,No,Medium
9e2e849a,2023-01-01,0,No,Medium
9e2e849a,2023-02-01,0,No,Medium
9e2e849a,2023-03-01,0,No,Low
9e2e849a,2023-04-01,0,No,Low
9e2e849a,2023-05-01,0,No,Medium
9e2e849a,2023-06-01,0,No,High
9e2e849a,2023-07-01,0,No,Low
9e2e849a,2023-08-01,0,No,Medium
9e2e849a,2023-09-01,0,No,Low
9e2e849a,2023-10-01,0,No,Low
9e2e849a,2023-11-01,0,No,High
9e2e849a,2023-12-01,0,No,Low
9e2e849a,2024-01-01,0,No,Low
9e2e849a,2024-02-01,0,No,Medium
9e2e849a,2024-03-01,0,No,Low
9e2e849a,2024-04-01,0,No,High
9e2e849a,2024-05-01,0,No,High
9e2e849a,2024-06-01,0,No,Low
9e2e849a,2024-07-01,0,No,Medium
9e2e849a,2024-08-01,0,No,High
9e301c4f,2023-01-01,0,No,Medium
9e301c4f,2023-02-01,0,No,Medium
9e301c4f,2023-03-01,0,No,Low
9e301c4f,2023-04-01,0,No,High
9e301c4f,2023-05-01,0,No,Low
9e301c4f,2023-06-01,0,No,Low
9e301c4f,2023-07-01,0,No,Medium
9e301c4f,2023-08-01,0,No,High
9e301c4f,2023-09-01,0,No,Low
9e301c4f,2023-10-01,0,No,High
9e301c4f,2023-11-01,0,No,High
9e301c4f,2023-12-01,0,No,Medium
9e301c4f,2024-01-01,0,No,Low
9e301c4f,2024-02-01,0,No,Low
9e301c4f,2024-03-01,0,No,Low
9e301c4f,2024-04-01,0,No,Low
9e301c4f,2024-05-01,0,No,Medium
9e301c4f,2024-06-01,0,No,Low
9e301c4f,2024-07-01,0,No,High
9e301c4f,2024-08-01,0,No,High
9e32a219,2023-01-01,0,No,High
9e32a219,2023-02-01,0,No,High
9e32a219,2023-03-01,0,No,Low
9e32a219,2023-04-01,0,No,Low
9e32a219,2023-05-01,0,No,High
9e32a219,2023-06-01,0,No,Medium
9e32a219,2023-07-01,0,No,High
9e32a219,2023-08-01,0,No,Medium
9e32a219,2023-09-01,0,No,Medium
9e32a219,2023-10-01,0,No,Low
9e32a219,2023-11-01,0,No,Medium
9e32a219,2023-12-01,0,No,Low
9e32a219,2024-01-01,0,No,Low
9e32a219,2024-02-01,0,No,High
9e32a219,2024-03-01,0,No,Medium
9e32a219,2024-04-01,0,No,High
9e32a219,2024-05-01,0,No,Medium
9e32a219,2024-06-01,0,No,Medium
9e32a219,2024-07-01,0,No,Medium
9e32a219,2024-08-01,0,No,High
9e6b324e,2023-01-01,0,No,Low
9e6b324e,2023-02-01,0,No,High
9e6b324e,2023-03-01,0,No,Low
9e6b324e,2023-04-01,0,No,Medium
9e6b324e,2023-05-01,0,No,Medium
9e6b324e,2023-06-01,0,No,Medium
9e6b324e,2023-07-01,0,No,High
9e6b324e,2023-08-01,0,No,Low
9e6b324e,2023-09-01,0,No,Medium
9e6b324e,2023-10-01,0,No,Medium
9e6b324e,2023-11-01,0,No,Low
9e6b324e,2023-12-01,0,No,Medium
9e6b324e,2024-01-01,0,No,High
9e6b324e,2024-02-01,0,No,Medium
9e6b324e,2024-03-01,0,No,Low
9e6b324e,2024-04-01,0,No,Medium
9e6b324e,2024-05-01,0,No,Low
9e6b324e,2024-06-01,0,No,Low
9e6b324e,2024-07-01,0,No,High
9e6b324e,2024-08-01,0,No,Low
9fe0462c,2024-08-01,0,No,Low
9ff7cf01,2023-01-01,0,No,High
9ff7cf01,2023-02-01,0,No,Medium
9ff7cf01,2023-03-01,0,No,Medium
9ff7cf01,2023-04-01,0,No,Low
9ff7cf01,2023-05-01,0,No,High
9ff7cf01,2023-06-01,0,No,Medium
9ff7cf01,2023-07-01,0,No,Low
9ff7cf01,2023-08-01,0,No,Medium
9ff7cf01,2023-09-01,0,No,High
9ff7cf01,2023-10-01,0,No,Low
9ff7cf01,2023-11-01,0,No,High
9ff7cf01,2023-12-01,0,No,Low
9ff7cf01,2024-01-01,0,No,Medium
9ff7cf01,2024-02-01,0,No,Medium
9ff7cf01,2024-03-01,0,No,Low
9ff7cf01,2024-04-01,0,No,Medium
9ff7cf01,2024-05-01,0,No,High
9ff7cf01,2024-06-01,0,No,Low
9ff7cf01,2024-07-01,0,No,High
9ff7cf01,2024-08-01,0,No,High
a024a368,2023-01-01,0,No,High
a024a368,2023-02-01,0,No,Low
a024a368,2023-03-01,0,No,Medium
a024a368,2023-04-01,0,No,Medium
a024a368,2023-05-01,0,No,Low
a024a368,2023-06-01,0,No,High
a024a368,2023-07-01,0,No,Low
a024a368,2023-08-01,0,No,Medium
a024a368,2023-09-01,0,No,Low
a024a368,2023-10-01,0,No,Low
a024a368,2023-11-01,0,No,Low
a024a368,2023-12-01,0,No,Low
a024a368,2024-01-01,0,No,Medium
a024a368,2024-02-01,0,No,Medium
a024a368,2024-03-01,0,No,Low
a024a368,2024-04-01,0,No,Medium
a024a368,2024-05-01,0,No,Low
a024a368,2024-06-01,0,No,High
a024a368,2024-07-01,0,No,Low
a024a368,2024-08-01,0,No,High
a02f250c,2023-06-01,0,No,Medium
a02f250c,2023-07-01,0,No,Medium
a02f250c,2023-08-01,0,No,High
a02f250c,2023-09-01,0,No,Low
a02f250c,2023-10-01,0,No,Low
a02f250c,2023-11-01,0,No,Low
a02f250c,2023-12-01,0,No,Medium
a02f250c,2024-01-01,0,No,Medium
a02f250c,2024-02-01,0,No,Medium
a02f250c,2024-03-01,0,No,Medium
a02f250c,2024-04-01,0,No,Low
a02f250c,2024-05-01,0,No,Medium
a02f250c,2024-06-01,0,No,High
a02f250c,2024-07-01,0,No,High
a02f250c,2024-08-01,0,No,High
a045b770,2023-01-01,0,No,Medium
a045b770,2023-02-01,0,No,Medium
a045b770,2023-03-01,0,No,Low
a045b770,2023-04-01,0,No,High
a045b770,2023-05-01,0,No,High
a045b770,2023-06-01,0,No,Medium
a045b770,2023-07-01,0,No,Low
a045b770,2023-08-01,0,No,Low
a045b770,2023-09-01,0,No,Medium
a045b770,2023-10-01,0,No,Medium
a045b770,2023-11-01,0,No,High
a045b770,2023-12-01,0,No,Medium
a045b770,2024-01-01,0,No,Medium
a045b770,2024-02-01,0,No,Low
a045b770,2024-03-01,0,No,Low
a045b770,2024-04-01,0,No,Medium
a045b770,2024-05-01,0,No,Medium
a045b770,2024-06-01,0,No,High
a045b770,2024-07-01,0,No,High
a045b770,2024-08-01,0,No,High
a050e91a,2023-01-01,0,No,Medium
a050e91a,2023-02-01,0,No,Medium
a050e91a,2023-03-01,0,No,Medium
a050e91a,2023-04-01,0,No,Low
a050e91a,2023-05-01,0,No,Low
a050e91a,2023-06-01,0,No,Low
a050e91a,2023-07-01,0,No,Medium
a050e91a,2023-08-01,0,No,High
a050e91a,2023-09-01,0,No,High
a050e91a,2023-10-01,0,No,Medium
a050e91a,2023-11-01,0,No,Medium
a050e91a,2023-12-01,0,No,Low
a050e91a,2024-01-01,0,No,High
a050e91a,2024-02-01,0,No,Medium
a050e91a,2024-03-01,0,No,High
a050e91a,2024-04-01,0,No,Medium
a050e91a,2024-05-01,0,No,Medium
a050e91a,2024-06-01,0,No,High
a050e91a,2024-07-01,0,No,Medium
a050e91a,2024-08-01,0,No,High
a09aba1d,2023-01-01,0,No,Medium
a09aba1d,2023-02-01,0,No,Low
a09aba1d,2023-03-01,0,No,Low
a09aba1d,2023-04-01,0,No,High
a09aba1d,2023-05-01,0,No,Low
a09aba1d,2023-06-01,0,No,Low
a09aba1d,2023-07-01,0,No,Medium
a09aba1d,2023-08-01,0,No,Medium
a09aba1d,2023-09-01,0,No,Medium
a09aba1d,2023-10-01,0,No,High
a09aba1d,2023-11-01,0,No,Low
a09aba1d,2023-12-01,0,No,Medium
a09aba1d,2024-01-01,0,No,High
a09aba1d,2024-02-01,0,No,Low
a09aba1d,2024-03-01,0,No,High
a09aba1d,2024-04-01,0,No,High
a09aba1d,2024-05-01,0,No,High
a09aba1d,2024-06-01,0,No,Low
a09aba1d,2024-07-01,0,No,High
a09aba1d,2024-08-01,0,No,High
a0ad55fc,2023-01-01,0,No,Medium
a0ad55fc,2023-02-01,0,No,Low
a0ad55fc,2023-03-01,0,No,Low
a0ad55fc,2023-04-01,0,No,Medium
a0ad55fc,2023-05-01,0,No,Low
a0ad55fc,2023-06-01,0,No,Low
a0ad55fc,2023-07-01,0,No,High
a0ad55fc,2023-08-01,0,No,Medium
a0ad55fc,2023-09-01,0,No,High
a0ad55fc,2023-10-01,0,No,Medium
a0ad55fc,2023-11-01,0,No,Medium
a0ad55fc,2023-12-01,0,No,Low
a0ad55fc,2024-01-01,0,No,Medium
a0ad55fc,2024-02-01,0,No,Medium
a0ad55fc,2024-03-01,0,No,High
a0ad55fc,2024-04-01,0,No,High
a0ad55fc,2024-05-01,0,No,Medium
a0ad55fc,2024-06-01,0,No,Medium
a0ad55fc,2024-07-01,0,No,High
a0ad55fc,2024-08-01,0,No,High
a0cc389a,2023-01-01,0,No,Low
a0cc389a,2023-02-01,0,No,Low
a0cc389a,2023-03-01,0,No,Low
a0cc389a,2023-04-01,0,No,Medium
a0cc389a,2023-05-01,0,No,Medium
a0cc389a,2023-06-01,0,No,Low
a0cc389a,2023-07-01,0,No,Medium
a0cc389a,2023-08-01,0,No,Low
a0cc389a,2023-09-01,0,No,High
a0cc389a,2023-10-01,0,No,Medium
a0cc389a,2023-11-01,0,No,Medium
a0cc389a,2023-12-01,0,No,Medium
a0cc389a,2024-01-01,0,No,Medium
a0cc389a,2024-02-01,0,No,Medium
a0cc389a,2024-03-01,0,No,High
a0cc389a,2024-04-01,0,No,Low
a0cc389a,2024-05-01,0,No,Medium
a0cc389a,2024-06-01,0,No,Low
a0cc389a,2024-07-01,0,No,Low
a0cc389a,2024-08-01,0,No,Low
a0e4b237,2023-01-01,0,No,Medium
a0e4b237,2023-02-01,0,No,Low
a0e4b237,2023-03-01,0,No,Medium
a0e4b237,2023-04-01,0,No,Medium
a0e4b237,2023-05-01,0,No,High
a0e4b237,2023-06-01,0,No,High
a0e4b237,2023-07-01,0,No,Medium
a0e4b237,2023-08-01,0,No,Low
a0e4b237,2023-09-01,0,No,Medium
a0e4b237,2023-10-01,0,No,Medium
a0e4b237,2023-11-01,0,No,Medium
a0e4b237,2023-12-01,0,No,High
a0e4b237,2024-01-01,0,No,Medium
a0e4b237,2024-02-01,0,No,Medium
a0e4b237,2024-03-01,0,No,Medium
a0e4b237,2024-04-01,0,No,Low
a0e4b237,2024-05-01,0,No,Low
a0e4b237,2024-06-01,0,No,High
a0e4b237,2024-07-01,0,No,Low
a0e4b237,2024-08-01,0,No,Low
a14ecd6f,2023-01-01,0,No,High
a14ecd6f,2023-02-01,0,No,Low
a14ecd6f,2023-03-01,0,No,Low
a14ecd6f,2023-04-01,0,No,Low
a14ecd6f,2023-05-01,0,No,Medium
a14ecd6f,2023-06-01,0,No,Medium
a14ecd6f,2023-07-01,0,No,Low
a14ecd6f,2023-08-01,0,No,Medium
a14ecd6f,2023-09-01,0,No,Medium
a14ecd6f,2023-10-01,0,No,Low
a14ecd6f,2023-11-01,0,No,High
a14ecd6f,2023-12-01,0,No,High
a14ecd6f,2024-01-01,0,No,Low
a14ecd6f,2024-02-01,0,No,Low
a14ecd6f,2024-03-01,0,No,Low
a14ecd6f,2024-04-01,0,No,Medium
a14ecd6f,2024-05-01,0,No,High
a14ecd6f,2024-06-01,0,No,Low
a14ecd6f,2024-07-01,0,No,Low
a14ecd6f,2024-08-01,0,No,Medium
a199082b,2023-01-01,0,No,High
a199082b,2023-02-01,0,No,Medium
a199082b,2023-03-01,0,No,High
a199082b,2023-04-01,0,No,Low
a199082b,2023-05-01,0,No,Low
a199082b,2023-06-01,0,No,High
a199082b,2023-07-01,0,No,High
a199082b,2023-08-01,0,No,High
a199082b,2023-09-01,0,No,High
a199082b,2023-10-01,0,No,High
a199082b,2023-11-01,0,No,High
a199082b,2023-12-01,0,No,High
a199082b,2024-01-01,0,No,Medium
a199082b,2024-02-01,0,No,Medium
a199082b,2024-03-01,0,No,High
a199082b,2024-04-01,0,No,High
a199082b,2024-05-01,0,No,Medium
a199082b,2024-06-01,0,No,High
a199082b,2024-07-01,0,No,Low
a199082b,2024-08-01,0,No,High
a1d1d855,2023-01-01,0,No,High
a1d1d855,2023-02-01,0,No,Low
a1d1d855,2023-03-01,0,No,High
a1d1d855,2023-04-01,0,No,Medium
a1d1d855,2023-05-01,0,No,Medium
a1d1d855,2023-06-01,0,No,Medium
a1d1d855,2023-07-01,0,No,Low
a1d1d855,2023-08-01,0,No,Medium
a1d1d855,2023-09-01,0,No,High
a1d1d855,2023-10-01,0,No,High
a1d1d855,2023-11-01,0,No,Medium
a1d1d855,2023-12-01,0,No,Medium
a1d1d855,2024-01-01,0,No,Low
a1d1d855,2024-02-01,0,No,Medium
a1d1d855,2024-03-01,0,No,High
a1d1d855,2024-04-01,0,No,Low
a1d1d855,2024-05-01,0,No,High
a1d1d855,2024-06-01,0,No,Low
a1d1d855,2024-07-01,0,No,High
a1d1d855,2024-08-01,0,No,High
a1f12a6c,2023-01-01,0,No,Medium
a1f12a6c,2023-02-01,0,No,Low
a1f12a6c,2023-03-01,0,No,High
a1f12a6c,2023-04-01,0,No,Low
a1f12a6c,2023-05-01,0,No,High
a1f12a6c,2023-06-01,0,No,Medium
a1f12a6c,2023-07-01,0,No,Low
a1f12a6c,2023-08-01,0,No,High
a1f12a6c,2023-09-01,0,No,Medium
a1f12a6c,2023-10-01,0,No,Medium
a1f12a6c,2023-11-01,0,No,Medium
a1f12a6c,2023-12-01,0,No,Low
a1f12a6c,2024-01-01,0,No,Low
a1f12a6c,2024-02-01,0,No,High
a1f12a6c,2024-03-01,0,No,Medium
a1f12a6c,2024-04-01,0,No,Low
a1f12a6c,2024-05-01,0,No,Medium
a1f12a6c,2024-06-01,0,No,Medium
a1f12a6c,2024-07-01,0,No,Medium
a1f12a6c,2024-08-01,0,No,Medium
a26f3975,2023-01-01,0,No,High
a26f3975,2023-02-01,0,No,Medium
a26f3975,2023-03-01,0,No,Medium
a26f3975,2023-04-01,0,No,Medium
a26f3975,2023-05-01,0,No,Low
a26f3975,2023-06-01,0,No,Medium
a26f3975,2023-07-01,0,No,Medium
a26f3975,2023-08-01,0,No,Medium
a26f3975,2023-09-01,0,No,Low
a26f3975,2023-10-01,0,No,High
a26f3975,2023-11-01,0,No,Medium
a26f3975,2023-12-01,0,No,Medium
a26f3975,2024-01-01,0,No,Medium
a26f3975,2024-02-01,0,No,Medium
a26f3975,2024-03-01,0,No,Low
a26f3975,2024-04-01,0,No,Low
a26f3975,2024-05-01,0,No,Low
a26f3975,2024-06-01,0,No,Low
a26f3975,2024-07-01,0,No,High
a26f3975,2024-08-01,0,No,Low
a2892004,2023-01-01,0,No,High
a2892004,2023-02-01,0,No,High
a2892004,2023-03-01,0,No,High
a2892004,2023-04-01,0,No,Low
a2892004,2023-05-01,0,No,High
a2892004,2023-06-01,0,No,Medium
a2892004,2023-07-01,0,No,High
a2892004,2023-08-01,0,No,Medium
a2892004,2023-09-01,0,No,Low
a2892004,2023-10-01,0,No,High
a2892004,2023-11-01,0,No,Medium
a2892004,2023-12-01,0,No,Low
a2892004,2024-01-01,0,No,Medium
a2892004,2024-02-01,0,No,Medium
a2892004,2024-03-01,0,No,Medium
a2892004,2024-04-01,0,No,Low
a2892004,2024-05-01,0,No,Low
a2892004,2024-06-01,0,No,High
a2892004,2024-07-01,0,No,High
a2892004,2024-08-01,0,No,Medium
a2d9fb74,2023-01-01,0,No,Medium
a2d9fb74,2023-02-01,0,No,Low
a2d9fb74,2023-03-01,0,No,High
a2d9fb74,2023-04-01,0,No,Low
a2d9fb74,2023-05-01,0,No,Low
a2d9fb74,2023-06-01,0,No,Low
a2d9fb74,2023-07-01,0,No,Low
a2d9fb74,2023-08-01,0,No,High
a2d9fb74,2023-09-01,0,No,Low
a2d9fb74,2023-10-01,0,No,Low
a2d9fb74,2023-11-01,0,No,Low
a2d9fb74,2023-12-01,0,No,Low
a2d9fb74,2024-01-01,0,No,Medium
a2d9fb74,2024-02-01,0,No,Medium
a2d9fb74,2024-03-01,0,No,Medium
a2d9fb74,2024-04-01,0,No,Medium
a2d9fb74,2024-05-01,0,No,High
a2d9fb74,2024-06-01,0,No,High
a2d9fb74,2024-07-01,0,No,High
a2d9fb74,2024-08-01,0,No,Low
a2dd881e,2023-12-01,0,No,Medium
a2dd881e,2024-01-01,0,No,High
a2dd881e,2024-02-01,0,No,High
a2dd881e,2024-03-01,0,No,Low
a2dd881e,2024-04-01,0,No,Medium
a2dd881e,2024-05-01,0,No,Low
a2dd881e,2024-06-01,0,No,Low
a2dd881e,2024-07-01,0,No,Medium
a2dd881e,2024-08-01,0,No,Medium
a30df4f5,2023-01-01,0,No,Low
a30df4f5,2023-02-01,0,No,Low
a30df4f5,2023-03-01,0,No,Low
a30df4f5,2023-04-01,0,No,High
a30df4f5,2023-05-01,0,No,Medium
a30df4f5,2023-06-01,0,No,Low
a30df4f5,2023-07-01,0,No,High
a30df4f5,2023-08-01,0,No,Low
a30df4f5,2023-09-01,0,No,High
a30df4f5,2023-10-01,0,No,High
a30df4f5,2023-11-01,0,No,Medium
a30df4f5,2023-12-01,0,No,Medium
a30df4f5,2024-01-01,0,No,High
a30df4f5,2024-02-01,0,No,High
a30df4f5,2024-03-01,0,No,Medium
a30df4f5,2024-04-01,0,No,High
a30df4f5,2024-05-01,0,No,High
a30df4f5,2024-06-01,0,No,High
a30df4f5,2024-07-01,0,No,Low
a30df4f5,2024-08-01,0,No,Medium
a35c7842,2023-01-01,0,No,Medium
a35c7842,2023-02-01,0,No,Medium
a35c7842,2023-03-01,0,No,High
a35c7842,2023-04-01,0,No,Low
a35c7842,2023-05-01,0,No,Low
a35c7842,2023-06-01,0,No,Medium
a35c7842,2023-07-01,0,No,Medium
a35c7842,2023-08-01,0,No,Low
a35c7842,2023-09-01,0,No,Medium
a35c7842,2023-10-01,0,No,Low
a35c7842,2023-11-01,0,No,Low
a35c7842,2023-12-01,0,No,Low
a35c7842,2024-01-01,0,No,Low
a35c7842,2024-02-01,0,No,Low
a35c7842,2024-03-01,0,No,High
a35c7842,2024-04-01,0,No,High
a35c7842,2024-05-01,0,No,High
a35c7842,2024-06-01,0,No,Medium
a35c7842,2024-07-01,0,No,Low
a35c7842,2024-08-01,0,No,Medium
a40e05c1,2023-10-01,0,No,Medium
a40e05c1,2023-11-01,0,No,Low
a40e05c1,2023-12-01,0,No,Low
a40e05c1,2024-01-01,0,No,High
a40e05c1,2024-02-01,0,No,Medium
a40e05c1,2024-03-01,0,No,Low
a40e05c1,2024-04-01,0,No,High
a40e05c1,2024-05-01,0,No,Medium
a40e05c1,2024-06-01,0,No,Medium
a40e05c1,2024-07-01,0,No,High
a40e05c1,2024-08-01,0,No,Medium
a46b6249,2024-02-01,0,No,Medium
a46b6249,2024-03-01,0,No,Low
a46b6249,2024-04-01,0,No,Low
a46b6249,2024-05-01,0,No,Medium
a46b6249,2024-06-01,0,No,High
a46b6249,2024-07-01,0,No,Low
a46b6249,2024-08-01,0,No,Medium
a495eaf3,2023-09-01,0,No,Low
a495eaf3,2023-10-01,0,No,Low
a495eaf3,2023-11-01,0,No,High
a495eaf3,2023-12-01,0,No,High
a495eaf3,2024-01-01,0,No,High
a495eaf3,2024-02-01,0,No,High
a495eaf3,2024-03-01,0,No,Low
a495eaf3,2024-04-01,0,No,High
a495eaf3,2024-05-01,0,No,Low
a495eaf3,2024-06-01,0,No,Medium
a495eaf3,2024-07-01,0,No,High
a495eaf3,2024-08-01,0,No,Low
a4eb52e8,2023-01-01,0,No,Medium
a4eb52e8,2023-02-01,0,No,High
a4eb52e8,2023-03-01,0,No,Low
a4eb52e8,2023-04-01,0,No,Medium
a4eb52e8,2023-05-01,0,No,Low
a4eb52e8,2023-06-01,0,No,Low
a4eb52e8,2023-07-01,0,No,High
a4eb52e8,2023-08-01,0,No,Low
a4eb52e8,2023-09-01,0,No,Low
a4eb52e8,2023-10-01,0,No,High
a4eb52e8,2023-11-01,0,No,Low
a4eb52e8,2023-12-01,0,No,Low
a4eb52e8,2024-01-01,0,No,Low
a4eb52e8,2024-02-01,0,No,High
a4eb52e8,2024-03-01,0,No,Low
a4eb52e8,2024-04-01,0,No,High
a4eb52e8,2024-05-01,0,No,High
a4eb52e8,2024-06-01,0,No,Low
a4eb52e8,2024-07-01,0,No,High
a4eb52e8,2024-08-01,0,No,Medium
a500afe1,2023-01-01,0,No,Low
a500afe1,2023-02-01,0,No,High
a500afe1,2023-03-01,0,No,High
a500afe1,2023-04-01,0,No,Medium
a500afe1,2023-05-01,0,No,Low
a500afe1,2023-06-01,0,No,High
a500afe1,2023-07-01,0,No,Medium
a500afe1,2023-08-01,0,No,High
a500afe1,2023-09-01,0,No,Medium
a500afe1,2023-10-01,0,No,Low
a500afe1,2023-11-01,0,No,Medium
a500afe1,2023-12-01,0,No,Medium
a500afe1,2024-01-01,0,No,Low
a500afe1,2024-02-01,0,No,Medium
a500afe1,2024-03-01,0,No,Low
a500afe1,2024-04-01,0,No,High
a500afe1,2024-05-01,0,No,Medium
a500afe1,2024-06-01,0,No,High
a500afe1,2024-07-01,0,No,Medium
a500afe1,2024-08-01,0,No,Medium
a58bf05b,2024-04-01,0,No,Medium
a58bf05b,2024-05-01,0,No,High
a58bf05b,2024-06-01,0,No,Low
a58bf05b,2024-07-01,0,No,High
a58bf05b,2024-08-01,0,No,Medium
a635b43b,2023-01-01,0,No,Medium
a635b43b,2023-02-01,0,No,Low
a635b43b,2023-03-01,0,No,Low
a635b43b,2023-04-01,0,No,Low
a635b43b,2023-05-01,0,No,High
a635b43b,2023-06-01,0,No,Low
a635b43b,2023-07-01,0,No,High
a635b43b,2023-08-01,0,No,Medium
a635b43b,2023-09-01,0,No,Medium
a635b43b,2023-10-01,0,No,High
a635b43b,2023-11-01,0,No,Medium
a635b43b,2023-12-01,0,No,Medium
a635b43b,2024-01-01,0,No,Low
a635b43b,2024-02-01,0,No,Low
